step,cb,random
2263,0.958904,0.980999,0.208131
2264,0.958922,0.981007,0.208039
2265,0.95894,0.981015,0.207947
2266,0.958959,0.981024,0.207855
2267,0.958977,0.981032,0.207764
2268,0.958995,0.981041,0.207672
2269,0.959013,0.981049,0.20758
2270,0.959031,0.981057,0.207489
2271,0.959049,0.981066,0.207398
2272,0.959067,0.981074,0.207306
2273,0.959085,0.981082,0.207655
2274,0.959103,0.981091,0.207564
2275,0.959121,0.981099,0.207473
2276,0.959139,0.981107,0.207381
2277,0.959157,0.981116,0.20729
2278,0.959175,0.981124,0.207199
2279,0.959193,0.981132,0.207108
2280,0.959211,0.98114,0.207018
2281,0.959228,0.981149,0.207365
2282,0.959246,0.981157,0.207713
2283,0.959264,0.981165,0.207622
2284,0.959282,0.981173,0.207531
2285,0.9593,0.981182,0.20744
2286,0.959318,0.98119,0.207349
2287,0.959335,0.981198,0.207258
2288,0.959353,0.981206,0.207605
2289,0.959371,0.981215,0.207514
2290,0.959389,0.981223,0.207424
2291,0.959406,0.981231,0.207333
2292,0.959424,0.981239,0.207679
2293,0.959442,0.981247,0.208024
2294,0.959459,0.981255,0.207934
2295,0.959477,0.981264,0.207843
2296,0.959495,0.981272,0.208188
2297,0.959512,0.98128,0.208098
2298,0.95953,0.981288,0.208007
2299,0.959548,0.981296,0.208351
2300,0.959565,0.981304,0.208261
2301,0.959583,0.981312,0.20817
2302,0.9596,0.981321,0.20808
2303,0.959618,0.981329,0.208424
2304,0.959635,0.981337,0.208333
2305,0.959653,0.981345,0.208243
2306,0.95967,0.981353,0.208153
2307,0.959688,0.981361,0.208062
2308,0.959705,0.981369,0.207972
2309,0.959723,0.981377,0.207882
2310,0.95974,0.981385,0.207792
2311,0.959758,0.981393,0.207702
2312,0.959775,0.981401,0.208045
2313,0.959792,0.981409,0.207955
2314,0.95981,0.981417,0.207865
2315,0.959827,0.981425,0.207775
2316,0.959845,0.981434,0.207686
2317,0.95943,0.981442,0.207596
2318,0.959448,0.98145,0.207506
2319,0.959465,0.981458,0.207417
2320,0.959483,0.981466,0.207759
2321,0.9595,0.981474,0.207669
2322,0.959518,0.981481,0.20758
2323,0.959535,0.981489,0.20749
2324,0.959552,0.981497,0.207831
2325,0.95957,0.981505,0.207742
2326,0.959587,0.981513,0.207653
2327,0.959605,0.981521,0.207563
2328,0.959622,0.981529,0.207474
2329,0.959639,0.981537,0.207385
2330,0.959657,0.981545,0.207725
2331,0.959674,0.981553,0.207636
2332,0.959691,0.981561,0.207547
2333,0.959709,0.981569,0.207458
2334,0.959726,0.981577,0.207369
2335,0.959743,0.981585,0.207281
2336,0.95976,0.981592,0.207192
2337,0.959777,0.9816,0.207103
2338,0.959795,0.981608,0.207015
2339,0.959812,0.981616,0.206926
2340,0.959829,0.981624,0.207265
2341,0.959846,0.981632,0.207176
2342,0.959863,0.98164,0.207088
2343,0.95988,0.981647,0.207
2344,0.959898,0.981655,0.206911
2345,0.959915,0.981663,0.206823
2346,0.959932,0.981671,0.206735
2347,0.959949,0.981679,0.206647
2348,0.95954,0.981687,0.206985
2349,0.959557,0.981694,0.206897
2350,0.959574,0.981702,0.206809
2351,0.959592,0.98171,0.206721
2352,0.959609,0.981718,0.206633
2353,0.959626,0.981725,0.206545
2354,0.959643,0.981733,0.206457
2355,0.95966,0.981741,0.206369
2356,0.959677,0.981749,0.206282
2357,0.959695,0.981756,0.206194
2358,0.959712,0.981764,0.206107
2359,0.959305,0.981772,0.206019
2360,0.959322,0.98178,0.205932
2361,0.959339,0.981787,0.205845
2362,0.959356,0.981795,0.206181
2363,0.959374,0.981803,0.206094
2364,0.959391,0.98181,0.206007
2365,0.959408,0.981818,0.206342
2366,0.959425,0.981826,0.206255
2367,0.959442,0.981834,0.206168
2368,0.959459,0.981841,0.206081
2369,0.959477,0.981849,0.205994
2370,0.959494,0.981857,0.205907
2371,0.959511,0.981864,0.206242
2372,0.959528,0.981872,0.206155
2373,0.959545,0.981879,0.20649
2374,0.959562,0.981887,0.206403
2375,0.959579,0.981895,0.206737
2376,0.959596,0.981902,0.20665
2377,0.959613,0.98191,0.206563
2378,0.95963,0.981918,0.206476
2379,0.959647,0.981925,0.206389
2380,0.959664,0.981933,0.206303
2381,0.959681,0.98194,0.206216
2382,0.959698,0.981948,0.206129
2383,0.959715,0.981956,0.206043
2384,0.959732,0.981963,0.205956
2385,0.959748,0.981971,0.206289
2386,0.959765,0.981978,0.206203
2387,0.959782,0.981986,0.206116
2388,0.959799,0.981993,0.20603
2389,0.959816,0.982001,0.206362
2390,0.959833,0.982008,0.206276
2391,0.959849,0.982016,0.20619
2392,0.959866,0.982023,0.206104
2393,0.959883,0.982031,0.206435
2394,0.9599,0.982038,0.206349
2395,0.959916,0.982046,0.206263
2396,0.959933,0.982053,0.206177
2397,0.95995,0.982061,0.206091
2398,0.959967,0.982068,0.206422
2399,0.959983,0.982076,0.206336
2400,0.96,0.982083,0.206667
2401,0.960017,0.982091,0.206581
2402,0.960033,0.982098,0.206495
2403,0.96005,0.982106,0.206409
2404,0.960067,0.982113,0.206323
2405,0.960083,0.982121,0.206237
2406,0.9601,0.982128,0.206151
2407,0.960116,0.982135,0.206066
2408,0.960133,0.982143,0.20598
2409,0.960149,0.98215,0.20631
2410,0.960166,0.982158,0.206224
2411,0.960182,0.982165,0.206139
2412,0.960199,0.982172,0.206468
2413,0.960215,0.98218,0.206382
2414,0.960232,0.982187,0.206297
2415,0.959834,0.982195,0.206211
2416,0.959851,0.982202,0.206126
2417,0.959868,0.982209,0.206454
2418,0.959884,0.982217,0.206782
2419,0.959901,0.982224,0.206697
2420,0.959917,0.982231,0.207025
2421,0.959934,0.982239,0.207352
2422,0.95995,0.982246,0.207267
2423,0.959967,0.982253,0.207594
2424,0.959983,0.982261,0.207921
2425,0.96,0.982268,0.207835
2426,0.960016,0.982275,0.208162
2427,0.960033,0.982283,0.208076
2428,0.960049,0.98229,0.20799
2429,0.960066,0.982297,0.207904
2430,0.960082,0.982305,0.20823
2431,0.960099,0.982312,0.208145
2432,0.960115,0.982319,0.208059
2433,0.960132,0.982326,0.207974
2434,0.960148,0.982334,0.207888
2435,0.960164,0.982341,0.208214
2436,0.960181,0.982348,0.208128
2437,0.960197,0.982355,0.208043
2438,0.960213,0.982363,0.207957
2439,0.96023,0.98237,0.207872
2440,0.960246,0.982377,0.207787
2441,0.960262,0.982384,0.208111
2442,0.960278,0.982391,0.208026
2443,0.960295,0.982399,0.207941
2444,0.960311,0.982406,0.207856
2445,0.960327,0.982413,0.207771
2446,0.960343,0.98242,0.207686
2447,0.96036,0.982427,0.20801
2448,0.960376,0.982435,0.207925
2449,0.960392,0.982442,0.208248
2450,0.960408,0.982449,0.208571
2451,0.960424,0.982456,0.208486
2452,0.96044,0.982463,0.208809
2453,0.960457,0.98247,0.208724
2454,0.960473,0.982478,0.208639
2455,0.960489,0.982485,0.208554
2456,0.960505,0.982492,0.208469
2457,0.960521,0.982499,0.208791
2458,0.960537,0.982506,0.208706
2459,0.960553,0.982513,0.209028
2460,0.960569,0.98252,0.20935
2461,0.960585,0.982527,0.209265
2462,0.960601,0.982535,0.209586
2463,0.960617,0.982542,0.209501
2464,0.960633,0.982549,0.209416
2465,0.960649,0.982556,0.209736
2466,0.960665,0.982563,0.209651
2467,0.960681,0.98257,0.209566
2468,0.960697,0.982577,0.209481
2469,0.960713,0.982584,0.209397
2470,0.960729,0.982591,0.209312
2471,0.960745,0.982598,0.209227
2472,0.960761,0.982605,0.209142
2473,0.960776,0.982612,0.209058
2474,0.960792,0.982619,0.208973
2475,0.960808,0.982626,0.208889
2476,0.960824,0.982633,0.208805
2477,0.96084,0.98264,0.20872
2478,0.960856,0.982647,0.20904
2479,0.960871,0.982654,0.209359
2480,0.960887,0.982661,0.209274
2481,0.960903,0.982668,0.20919
2482,0.960919,0.982675,0.209106
2483,0.960934,0.982682,0.209021
2484,0.96095,0.982689,0.208937
2485,0.960966,0.982696,0.208853
2486,0.960981,0.982703,0.208769
2487,0.960997,0.98271,0.208685
2488,0.961013,0.982717,0.208601
2489,0.961029,0.982724,0.208517
2490,0.961044,0.982731,0.208835
2491,0.96106,0.982738,0.208752
2492,0.961075,0.982745,0.208668
2493,0.961091,0.982752,0.208584
2494,0.961107,0.982759,0.2085
2495,0.961122,0.982766,0.208417
2496,0.961138,0.982772,0.208734
2497,0.961153,0.982779,0.20865
2498,0.961169,0.982786,0.208567
2499,0.961184,0.982793,0.208483
2500,0.9612,0.9828,0.2084
2501,0.961216,0.982807,0.208317
2502,0.961231,0.982814,0.208233
2503,0.961247,0.982821,0.20855
2504,0.961262,0.982827,0.208466
2505,0.961277,0.982834,0.208383
2506,0.961293,0.982841,0.208699
2507,0.961308,0.982848,0.208616
2508,0.961324,0.982855,0.208533
2509,0.961339,0.982862,0.20845
2510,0.961355,0.982869,0.208367
2511,0.96137,0.982875,0.208284
2512,0.961385,0.982882,0.208201
2513,0.961401,0.982889,0.208118
2514,0.961416,0.982896,0.208035
2515,0.961431,0.982903,0.20835
2516,0.961447,0.982909,0.208665
2517,0.961065,0.982916,0.208979
2518,0.96108,0.982923,0.208896
2519,0.961096,0.98293,0.208813
2520,0.961111,0.982937,0.20873
2521,0.961127,0.982943,0.208647
2522,0.961142,0.98295,0.208565
2523,0.961157,0.982957,0.208482
2524,0.961173,0.982964,0.208399
2525,0.961188,0.98297,0.208713
2526,0.961203,0.982977,0.20863
2527,0.961219,0.982984,0.208548
2528,0.961234,0.982991,0.208465
2529,0.96125,0.982997,0.208383
2530,0.961265,0.983004,0.2083
2531,0.96128,0.983011,0.208218
2532,0.9609,0.983017,0.208136
2533,0.960916,0.983024,0.208448
2534,0.960931,0.983031,0.208761
2535,0.960947,0.983037,0.208679
2536,0.960962,0.983044,0.208596
2537,0.960978,0.983051,0.208514
2538,0.960993,0.983058,0.208432
2539,0.961008,0.983064,0.208744
2540,0.961024,0.983071,0.208661
2541,0.961039,0.983078,0.208579
2542,0.961054,0.983084,0.208497
2543,0.96107,0.983091,0.208415
2544,0.961085,0.983097,0.208333
2545,0.9611,0.983104,0.208251
2546,0.961115,0.983111,0.208562
2547,0.961131,0.983117,0.208481
2548,0.961146,0.983124,0.208791
2549,0.961161,0.983131,0.208709
2550,0.961176,0.983137,0.208627
2551,0.961192,0.983144,0.208546
2552,0.961207,0.98315,0.208464
2553,0.961222,0.983157,0.208382
2554,0.961237,0.983164,0.208301
2555,0.961252,0.98317,0.208219
2556,0.961268,0.983177,0.208138
2557,0.961283,0.983183,0.208447
2558,0.961298,0.98319,0.208757
2559,0.961313,0.983197,0.209066
2560,0.961328,0.983203,0.209375
2561,0.961343,0.98321,0.209293
2562,0.961358,0.983216,0.209602
2563,0.961373,0.983223,0.20991
2564,0.961388,0.983229,0.209828
2565,0.961404,0.983236,0.209747
2566,0.961419,0.983242,0.209665
2567,0.961434,0.983249,0.209583
2568,0.961449,0.983255,0.209502
2569,0.961464,0.983262,0.20942
2570,0.961479,0.983268,0.209728
2571,0.961494,0.983275,0.209646
2572,0.961509,0.983281,0.209565
2573,0.961524,0.983288,0.209483
2574,0.961538,0.983294,0.209402
2575,0.961553,0.983301,0.20932
2576,0.961568,0.983307,0.209239
2577,0.961583,0.983314,0.209158
2578,0.961598,0.98332,0.209077
2579,0.961613,0.983327,0.209383
2580,0.961628,0.983333,0.209302
2581,0.961643,0.98334,0.209609
2582,0.961658,0.983346,0.209527
2583,0.961672,0.983353,0.209834
2584,0.961687,0.983359,0.210139
2585,0.961702,0.983366,0.210058
2586,0.961717,0.983372,0.209977
2587,0.961732,0.983378,0.209896
2588,0.961747,0.983385,0.209815
2589,0.961761,0.983391,0.209733
2590,0.961776,0.983398,0.209653
2591,0.961791,0.983404,0.209572
2592,0.961806,0.98341,0.209491
2593,0.96182,0.983417,0.20941
2594,0.961835,0.983423,0.209329
2595,0.96185,0.98343,0.209634
2596,0.961864,0.983436,0.209938
2597,0.961879,0.983442,0.209858
2598,0.961894,0.983449,0.210162
2599,0.961908,0.983455,0.210081
2600,0.961923,0.983462,0.21
2601,0.961938,0.983468,0.210304
2602,0.961952,0.983474,0.210607
2603,0.961967,0.983481,0.210526
2604,0.961982,0.983487,0.210445
2605,0.961996,0.983493,0.210749
2606,0.962011,0.9835,0.210668
2607,0.962025,0.983506,0.210587
2608,0.96204,0.983512,0.210506
2609,0.962054,0.983519,0.210809
2610,0.962069,0.983525,0.211111
2611,0.962083,0.983531,0.21103
2612,0.962098,0.983538,0.211332
2613,0.962113,0.983544,0.211251
2614,0.962127,0.98355,0.211553
2615,0.962141,0.983556,0.211472
2616,0.962156,0.983563,0.211391
2617,0.96217,0.983569,0.211311
2618,0.962185,0.983575,0.21123
2619,0.962199,0.983582,0.211531
2620,0.962214,0.983588,0.21145
2621,0.962228,0.983594,0.211751
2622,0.962243,0.9836,0.21167
2623,0.962257,0.983607,0.21159
2624,0.962271,0.983613,0.211509
2625,0.962286,0.983619,0.211429
2626,0.9623,0.983625,0.211348
2627,0.962314,0.983632,0.211268
2628,0.962329,0.983638,0.211187
2629,0.962343,0.983644,0.211487
2630,0.962357,0.98365,0.211407
2631,0.962372,0.983656,0.211707
2632,0.962386,0.983663,0.211626
2633,0.9624,0.983669,0.211546
2634,0.962415,0.983675,0.211465
2635,0.962429,0.983681,0.211385
2636,0.962443,0.983687,0.211305
2637,0.962457,0.983694,0.211225
2638,0.962472,0.9837,0.211524
2639,0.962486,0.983706,0.211444
2640,0.9625,0.983712,0.211364
2641,0.962514,0.983718,0.211284
2642,0.962528,0.983724,0.211204
2643,0.962543,0.983731,0.211502
2644,0.962557,0.983737,0.211422
2645,0.962571,0.983743,0.211342
2646,0.962585,0.983749,0.211262
2647,0.962599,0.983755,0.211182
2648,0.962613,0.983761,0.211103
2649,0.962627,0.983767,0.211023
2650,0.962642,0.983774,0.210943
2651,0.962656,0.98378,0.210864
2652,0.96267,0.983786,0.210784
2653,0.962684,0.983792,0.211082
2654,0.962698,0.983798,0.211002
2655,0.962712,0.983804,0.210923
2656,0.962726,0.98381,0.21122
2657,0.96274,0.983816,0.211517
2658,0.962378,0.983822,0.211437
2659,0.962392,0.983829,0.211358
2660,0.962406,0.983835,0.211278
2661,0.96242,0.983841,0.211199
2662,0.962434,0.983847,0.211119
2663,0.962448,0.983853,0.21104
2664,0.962462,0.983859,0.210961
2665,0.962477,0.983865,0.210882
2666,0.962491,0.983871,0.210803
2667,0.962505,0.983877,0.211099
2668,0.962519,0.983883,0.211394
2669,0.962533,0.983889,0.211315
2670,0.962547,0.983895,0.211236
2671,0.962561,0.983901,0.211157
2672,0.962575,0.983907,0.211078
2673,0.962589,0.983913,0.211373
2674,0.962603,0.983919,0.211294
2675,0.962617,0.983925,0.211215
2676,0.962631,0.983931,0.211136
2677,0.962645,0.983937,0.211057
2678,0.962659,0.983943,0.211352
2679,0.962673,0.983949,0.211273
2680,0.962687,0.983955,0.211194
2681,0.9627,0.983961,0.211115
2682,0.962714,0.983967,0.211037
2683,0.962728,0.983973,0.211331
2684,0.962742,0.983979,0.211252
2685,0.962756,0.983985,0.211173
2686,0.96277,0.983991,0.211095
2687,0.962784,0.983997,0.211016
2688,0.962798,0.984003,0.210938
2689,0.962811,0.984009,0.211231
2690,0.962825,0.984015,0.211152
2691,0.962839,0.984021,0.211074
2692,0.962853,0.984027,0.210996
2693,0.962867,0.984033,0.210917
2694,0.96288,0.984039,0.210839
2695,0.962894,0.984045,0.210761
2696,0.962908,0.98405,0.211053
2697,0.962922,0.984056,0.210975
2698,0.962936,0.984062,0.211268
2699,0.962579,0.984068,0.21156
2700,0.962593,0.984074,0.211481
2701,0.962606,0.98408,0.211773
2702,0.96262,0.984086,0.211695
2703,0.962634,0.984092,0.211987
2704,0.962648,0.984098,0.211908
2705,0.962662,0.984104,0.21183
2706,0.962676,0.984109,0.212121
2707,0.962689,0.984115,0.212043
2708,0.962703,0.984121,0.211965
2709,0.962717,0.984127,0.211886
2710,0.962731,0.984133,0.211808
2711,0.962744,0.984139,0.21173
2712,0.962758,0.984145,0.212021
2713,0.962772,0.98415,0.211942
2714,0.962786,0.984156,0.211864
2715,0.962799,0.984162,0.211786
2716,0.962813,0.984168,0.211708
2717,0.962827,0.984174,0.21163
2718,0.96284,0.98418,0.211553
2719,0.962854,0.984185,0.211475
2720,0.962868,0.984191,0.211397
2721,0.962881,0.984197,0.211319
2722,0.962895,0.984203,0.211242
2723,0.962909,0.984209,0.211164
2724,0.962922,0.984214,0.211087
2725,0.962936,0.98422,0.211376
2726,0.962949,0.984226,0.211299
2727,0.962963,0.984232,0.211221
2728,0.962977,0.984238,0.21151
2729,0.96299,0.984243,0.211433
2730,0.963004,0.984249,0.211355
2731,0.963017,0.984255,0.211278
2732,0.963031,0.984261,0.211201
2733,0.963044,0.984266,0.211123
2734,0.963058,0.984272,0.211046
2735,0.963071,0.984278,0.210969
2736,0.963085,0.984284,0.210892
2737,0.963098,0.984289,0.210815
2738,0.963112,0.984295,0.210738
2739,0.963125,0.984301,0.210661
2740,0.963139,0.984307,0.210584
2741,0.963152,0.984312,0.210507
2742,0.963166,0.984318,0.21043
2743,0.963179,0.984324,0.210354
2744,0.963192,0.984329,0.210277
2745,0.963206,0.984335,0.210565
2746,0.963219,0.984341,0.210488
2747,0.963233,0.984347,0.210411
2748,0.963246,0.984352,0.210335
2749,0.963259,0.984358,0.210622
2750,0.963273,0.984364,0.210545
2751,0.963286,0.984369,0.210469
2752,0.963299,0.984375,0.210756
2753,0.963313,0.984381,0.210679
2754,0.963326,0.984386,0.210966
2755,0.963339,0.984392,0.210889
2756,0.963353,0.984398,0.210813
2757,0.963366,0.984403,0.210736
2758,0.963379,0.984409,0.21066
2759,0.963393,0.984415,0.210584
2760,0.963406,0.98442,0.210507
2761,0.963419,0.984426,0.210431
2762,0.963432,0.984432,0.210355
2763,0.963446,0.984437,0.210279
2764,0.963459,0.984443,0.210203
2765,0.963472,0.984448,0.210127
2766,0.963485,0.984454,0.210412
2767,0.963498,0.98446,0.210336
2768,0.963512,0.984465,0.21026
2769,0.963525,0.984471,0.210184
2770,0.963538,0.984477,0.210469
2771,0.963551,0.984482,0.210393
2772,0.963564,0.984488,0.210317
2773,0.963577,0.984493,0.210242
2774,0.96359,0.984499,0.210166
2775,0.963604,0.984505,0.21045
2776,0.963617,0.98451,0.210735
2777,0.96363,0.984516,0.211019
2778,0.963643,0.984521,0.210943
2779,0.963656,0.984527,0.211227
2780,0.963669,0.984532,0.211151
2781,0.963682,0.984538,0.211075
2782,0.963695,0.984543,0.210999
2783,0.963708,0.984549,0.211283
2784,0.963721,0.984555,0.211207
2785,0.963734,0.98456,0.21149
2786,0.963747,0.984566,0.211414
2787,0.96376,0.984571,0.211338
2788,0.963773,0.984577,0.211263
2789,0.963786,0.984582,0.211545
2790,0.963799,0.984588,0.21147
2791,0.963812,0.984593,0.211752
2792,0.963825,0.984599,0.211676
2793,0.963838,0.984604,0.2116
2794,0.963851,0.98461,0.211525
2795,0.963506,0.984615,0.211449
2796,0.963519,0.984621,0.211373
2797,0.963532,0.984626,0.211298
2798,0.963545,0.984632,0.211222
2799,0.963558,0.984637,0.211504
2800,0.963571,0.984643,0.211786
2801,0.963584,0.984648,0.21171
2802,0.963597,0.984654,0.211991
2803,0.96361,0.984659,0.211916
2804,0.963623,0.984665,0.21184
2805,0.963636,0.98467,0.211765
2806,0.963649,0.984676,0.211689
2807,0.963662,0.984681,0.211614
2808,0.963675,0.984687,0.211538
2809,0.963688,0.984692,0.211463
2810,0.963701,0.984698,0.211388
2811,0.963714,0.984703,0.211313
2812,0.963727,0.984708,0.211238
2813,0.96374,0.984714,0.211162
2814,0.963753,0.984719,0.211087
2815,0.963766,0.984725,0.211012
2816,0.963778,0.98473,0.210938
2817,0.963791,0.984736,0.210863
2818,0.963804,0.984741,0.210788
2819,0.963817,0.984746,0.210713
2820,0.96383,0.984752,0.210638
2821,0.963843,0.984757,0.210564
2822,0.963855,0.984763,0.210489
2823,0.963868,0.984768,0.210769
2824,0.963881,0.984773,0.210694
2825,0.963894,0.984779,0.210619
2826,0.963907,0.984784,0.210545
2827,0.963919,0.98479,0.21047
2828,0.963932,0.984795,0.210396
2829,0.963945,0.9848,0.210322
2830,0.963958,0.984806,0.210601
2831,0.96397,0.984811,0.210526
2832,0.963983,0.984816,0.210452
2833,0.963996,0.984822,0.210378
2834,0.964008,0.984827,0.210656
2835,0.964021,0.984832,0.210935
2836,0.964034,0.984838,0.21086
2837,0.964047,0.984843,0.211139
2838,0.964059,0.984848,0.211064
2839,0.964072,0.984854,0.211342
2840,0.964085,0.984859,0.21162
2841,0.964097,0.984864,0.211545
2842,0.96411,0.98487,0.211823
2843,0.964122,0.984875,0.211748
2844,0.964135,0.98488,0.211674
2845,0.964148,0.984886,0.211599
2846,0.96416,0.984891,0.211525
2847,0.964173,0.984896,0.211451
2848,0.964185,0.984902,0.211728
2849,0.964198,0.984907,0.212004
2850,0.964211,0.984912,0.21193
2851,0.964223,0.984918,0.211855
2852,0.964236,0.984923,0.211781
2853,0.964248,0.984928,0.211707
2854,0.964261,0.984933,0.211633
2855,0.964273,0.984939,0.211909
2856,0.964286,0.984944,0.211835
2857,0.964298,0.984949,0.211761
2858,0.964311,0.984955,0.211686
2859,0.964323,0.98496,0.211612
2860,0.964336,0.984965,0.211538
2861,0.964348,0.98497,0.211465
2862,0.964361,0.984976,0.21174
2863,0.964373,0.984981,0.212015
2864,0.964385,0.984986,0.211941
2865,0.964398,0.984991,0.211867
2866,0.96441,0.984997,0.211793
2867,0.964423,0.985002,0.212068
2868,0.964435,0.985007,0.211994
2869,0.964448,0.985012,0.211921
2870,0.96446,0.985017,0.211847
2871,0.964472,0.985023,0.211773
2872,0.964485,0.985028,0.211699
2873,0.964497,0.985033,0.211974
2874,0.964509,0.985038,0.212248
2875,0.964522,0.985043,0.212522
2876,0.964534,0.985049,0.212448
2877,0.964546,0.985054,0.212374
2878,0.964559,0.985059,0.2123
2879,0.964571,0.985064,0.212226
2880,0.964583,0.985069,0.212153
2881,0.964596,0.985075,0.212079
2882,0.964608,0.98508,0.212353
2883,0.96462,0.985085,0.212279
2884,0.964632,0.98509,0.212552
2885,0.964645,0.985095,0.212478
2886,0.964657,0.9851,0.212405
2887,0.964669,0.985106,0.212678
2888,0.964681,0.985111,0.21295
2889,0.964694,0.985116,0.212876
2890,0.964706,0.985121,0.212803
2891,0.964718,0.985126,0.212729
2892,0.96473,0.985131,0.212656
2893,0.964742,0.985137,0.212582
2894,0.964755,0.985142,0.212509
2895,0.964767,0.985147,0.212435
2896,0.964779,0.985152,0.212707
2897,0.964791,0.985157,0.212634
2898,0.964803,0.985162,0.212905
2899,0.964815,0.985167,0.213177
2900,0.964828,0.985172,0.213103
2901,0.96484,0.985178,0.21303
2902,0.964852,0.985183,0.212957
2903,0.964864,0.985188,0.212883
2904,0.964876,0.985193,0.21281
2905,0.964888,0.985198,0.212737
2906,0.9649,0.985203,0.212663
2907,0.964912,0.985208,0.21259
2908,0.964924,0.985213,0.212517
2909,0.964936,0.985218,0.212444
2910,0.964948,0.985223,0.212371
2911,0.96496,0.985228,0.212642
2912,0.964973,0.985234,0.212569
2913,0.964985,0.985239,0.212496
2914,0.964997,0.985244,0.212423
2915,0.965009,0.985249,0.212693
2916,0.965021,0.985254,0.21262
2917,0.965033,0.985259,0.212547
2918,0.965045,0.985264,0.212474
2919,0.965057,0.985269,0.212402
2920,0.965068,0.985274,0.212329
2921,0.96508,0.985279,0.212256
2922,0.965092,0.985284,0.212183
2923,0.965104,0.985289,0.212111
2924,0.965116,0.985294,0.212038
2925,0.965128,0.985299,0.211966
2926,0.96514,0.985304,0.212235
2927,0.965152,0.985309,0.212163
2928,0.965164,0.985314,0.21209
2929,0.965176,0.985319,0.212018
2930,0.965188,0.985324,0.211945
2931,0.9652,0.985329,0.211873
2932,0.965211,0.985334,0.211801
2933,0.965223,0.985339,0.211729
2934,0.965235,0.985344,0.211656
2935,0.965247,0.985349,0.211584
2936,0.965259,0.985354,0.211853
2937,0.965271,0.985359,0.211781
2938,0.965283,0.985364,0.211709
2939,0.965294,0.985369,0.211637
2940,0.965306,0.985374,0.211565
2941,0.965318,0.985379,0.211493
2942,0.96533,0.985384,0.211421
2943,0.965341,0.985389,0.211349
2944,0.965353,0.985394,0.211277
2945,0.965365,0.985399,0.211205
2946,0.965377,0.985404,0.211134
2947,0.965389,0.985409,0.211062
2948,0.9654,0.985414,0.210991
2949,0.965412,0.985419,0.211258
2950,0.965424,0.985424,0.211186
2951,0.965435,0.985429,0.211115
2952,0.965447,0.985434,0.211043
2953,0.965459,0.985439,0.211311
2954,0.965471,0.985443,0.211239
2955,0.965482,0.985448,0.211168
2956,0.965494,0.985453,0.211096
2957,0.965506,0.985458,0.211363
2958,0.965517,0.985463,0.211629
2959,0.965529,0.985468,0.211558
2960,0.965541,0.985473,0.211824
2961,0.965552,0.985478,0.211753
2962,0.965564,0.985483,0.212019
2963,0.965575,0.985488,0.212285
2964,0.965587,0.985493,0.212213
2965,0.965599,0.985497,0.212142
2966,0.96561,0.985502,0.21207
2967,0.965622,0.985507,0.211999
2968,0.965296,0.985512,0.212264
2969,0.965308,0.985517,0.212193
2970,0.96532,0.985522,0.212121
2971,0.965332,0.985527,0.212386
2972,0.965343,0.985532,0.212651
2973,0.965355,0.985536,0.21258
2974,0.965367,0.985541,0.212508
2975,0.965378,0.985546,0.212437
2976,0.96539,0.985551,0.212366
2977,0.965401,0.985556,0.212294
2978,0.965413,0.985561,0.212223
2979,0.965425,0.985566,0.212152
2980,0.965436,0.98557,0.212081
2981,0.965448,0.985575,0.212009
2982,0.965459,0.98558,0.211938
2983,0.965471,0.985585,0.211867
2984,0.965483,0.98559,0.211796
2985,0.965494,0.985595,0.211725
2986,0.965506,0.985599,0.211654
2987,0.965517,0.985604,0.211584
2988,0.965529,0.985609,0.211513
2989,0.96554,0.985614,0.211442
2990,0.965552,0.985619,0.211371
2991,0.965563,0.985624,0.211301
2992,0.965575,0.985628,0.21123
2993,0.965586,0.985633,0.211159
2994,0.965598,0.985638,0.211089
2995,0.965609,0.985643,0.211018
2996,0.965621,0.985648,0.211282
2997,0.965632,0.985652,0.211545
2998,0.965644,0.985657,0.211474
2999,0.965655,0.985328,0.211404
3000,0.965667,0.985333,0.211333
# arm1	1
# arm2	4
# arm3	1
# arm4	7
# arm5	2623
# Total:	2636
